user_id,product_id,review_packaging,review_rebuy,review_valueformoney
35594,695,3.5,no,cheap
35594,2372,3.5,yes,cheap
35594,2500,3.0,yes,expensive
35594,1147,4.5,yes,just right
35594,1401,3.5,yes,just right
35594,1368,3.0,yes,cheap
35594,736,3.5,maybe,cheap
35594,483,3.5,yes,expensive
35594,4993,3.0,yes,just right
35594,9183,2.5,no,expensive
35594,1142,4.0,yes,just right
35594,369,3.0,yes,just right
35599,4931,4.0,yes,cheap
35599,4039,3.5,yes,cheap
35599,1442,3.0,yes,cheap
35599,3890,5.0,yes,cheap
35599,434,2.0,yes,just right
35599,861,3.0,yes,cheap
35599,4134,3.0,yes,expensive
35642,736,4.5,no,just right
35642,379,4.0,maybe,cheap
35642,808,4.0,no,expensive
35642,1088,5.0,maybe,cheap
35642,3288,4.5,maybe,cheap
35642,2403,3.5,maybe,cheap
35642,680,4.0,yes,cheap
35642,712,5.0,yes,cheap
35642,2428,4.0,yes,cheap
35642,158,4.0,maybe,just right
35642,1401,4.0,maybe,cheap
35642,299,5.0,yes,just right
35642,127,5.0,maybe,cheap
35642,3502,4.0,no,just right
35642,4290,3.0,no,cheap
35642,1290,3.0,maybe,just right
35642,610,3.0,maybe,just right
35642,2103,4.5,maybe,expensive
35642,2185,5.0,yes,just right
35642,1966,3.5,yes,cheap
35642,3884,4.0,yes,just right
35642,2102,5.0,yes,cheap
35642,1130,4.0,maybe,cheap
35642,3294,4.0,yes,cheap
35642,2221,3.5,maybe,cheap
35642,1368,5.0,yes,cheap
35642,2172,5.0,no,cheap
35642,618,4.0,yes,cheap
35689,3462,3.0,no,just right
35689,4250,4.5,maybe,cheap
35689,2372,5.0,maybe,cheap
35689,5878,3.5,maybe,cheap
35689,6197,5.0,maybe,just right
35689,3766,4.5,yes,cheap
35689,5877,3.5,maybe,cheap
35689,7668,5.0,yes,just right
35689,6253,4.0,maybe,just right
35689,833,5.0,yes,cheap
35689,6222,3.0,maybe,just right
35689,617,2.0,no,expensive
35689,696,4.0,maybe,just right
35717,610,3.0,no,just right
35717,1465,3.0,maybe,just right
35717,2631,3.0,maybe,cheap
35717,2052,4.0,yes,cheap
35717,2028,3.0,maybe,cheap
35717,126,3.0,maybe,just right
35717,1933,4.0,yes,just right
35717,4910,3.0,maybe,just right
35717,369,4.0,yes,just right
35717,5062,3.0,no,just right
35717,2506,3.0,maybe,cheap
35717,965,3.0,no,expensive
35717,1130,3.0,maybe,just right
35717,1142,3.0,maybe,just right
35717,3721,3.0,maybe,just right
35717,238,3.0,no,expensive
35717,2372,3.0,maybe,just right
35717,2200,3.0,maybe,just right
35717,765,3.0,maybe,just right
35717,1257,3.0,no,just right
35717,120,3.0,maybe,just right
35717,2221,3.0,yes,just right
35717,1969,3.0,no,cheap
35717,4259,3.0,maybe,cheap
35717,3304,3.0,maybe,cheap
35717,9183,3.0,no,expensive
35717,6733,3.0,maybe,cheap
35717,370,2.0,no,cheap
35717,2501,3.0,no,cheap
35717,1370,3.0,yes,cheap
35717,611,3.0,maybe,just right
35717,172,4.0,maybe,expensive
35717,1035,3.0,no,just right
35717,814,3.0,maybe,cheap
35717,404,3.0,maybe,just right
35717,344,5.0,maybe,cheap
35717,1434,3.0,maybe,just right
35717,158,3.0,no,just right
35717,876,3.0,maybe,cheap
35717,2258,3.0,maybe,just right
35717,128,3.0,no,just right
35717,975,3.0,no,just right
35717,3369,3.0,maybe,just right
35717,299,4.0,maybe,just right
35717,2573,4.0,maybe,just right
35717,494,3.0,maybe,just right
35717,1418,3.0,yes,cheap
35717,2356,3.5,maybe,just right
35717,649,3.0,no,expensive
35843,8927,3.0,no,expensive
35843,1643,3.0,no,cheap
35843,2786,3.0,yes,cheap
35843,654,4.5,yes,expensive
35843,1310,3.5,yes,just right
35843,934,4.5,yes,cheap
35843,1326,2.0,no,cheap
35843,925,3.0,no,cheap
35843,5756,3.0,maybe,expensive
35843,3426,3.0,no,cheap
35843,2500,3.0,maybe,cheap
35843,782,3.0,maybe,cheap
35843,765,3.0,no,cheap
35843,483,3.0,no,cheap
35843,1455,4.0,yes,cheap
35843,1370,3.5,yes,cheap
35843,3745,3.0,no,expensive
35843,600,3.0,maybe,cheap
35843,704,3.0,yes,cheap
35843,5014,3.0,maybe,cheap
35843,2175,3.0,maybe,cheap
35843,1020,3.0,maybe,cheap
35843,3462,3.0,maybe,cheap
35843,1512,3.0,no,cheap
35843,8714,5.0,yes,just right
35843,188,4.0,yes,cheap
35843,12988,5.0,yes,cheap
35843,1347,3.0,no,expensive
35843,6161,3.0,no,cheap
35843,299,4.0,yes,cheap
35843,544,4.5,yes,expensive
35843,367,3.0,yes,cheap
35843,4995,4.0,yes,cheap
35843,470,3.5,no,expensive
35843,274,3.5,yes,expensive
35843,1362,5.0,yes,just right
35843,3685,5.0,yes,just right
35843,6473,4.5,yes,expensive
35843,2506,3.0,maybe,cheap
35843,12987,5.0,yes,cheap
35843,2185,3.0,yes,cheap
35843,620,3.0,no,cheap
35843,798,4.5,yes,cheap
35843,5469,2.0,no,cheap
35843,869,3.0,no,cheap
35843,165,3.0,no,cheap
35843,301,3.5,maybe,expensive
35843,260,4.0,yes,just right
35843,249,5.0,no,cheap
35843,1533,4.0,yes,expensive
35843,7668,3.0,no,cheap
35843,531,3.0,no,expensive
35843,1042,3.0,no,cheap
35843,1201,3.0,no,cheap
35843,833,3.0,yes,cheap
35843,1697,2.5,no,cheap
35843,1418,3.0,maybe,cheap
35843,404,3.0,yes,cheap
35843,298,4.0,maybe,expensive
35843,1656,3.0,no,expensive
35843,238,3.0,no,cheap
35843,3657,5.0,yes,just right
35843,629,3.0,no,cheap
35843,288,4.0,maybe,expensive
35843,12602,3.0,maybe,cheap
35843,220,3.0,no,cheap
35843,777,3.0,no,cheap
35843,465,4.0,maybe,cheap
35843,2623,4.5,yes,just right
35843,1663,3.0,maybe,cheap
35843,2346,3.0,no,cheap
35843,3880,4.5,yes,just right
35843,3821,3.0,yes,cheap
35843,892,3.0,no,expensive
35843,967,3.0,maybe,cheap
35843,1511,5.0,maybe,just right
35843,1434,3.0,no,cheap
35843,2221,3.0,maybe,cheap
35843,695,3.0,no,cheap
35843,2347,2.0,no,cheap
35843,1692,2.5,maybe,cheap
35843,1680,3.0,maybe,expensive
35843,6724,3.0,maybe,cheap
35843,1461,3.0,no,cheap
35843,1638,3.0,no,expensive
35843,1657,3.0,no,cheap
35843,3969,2.5,no,cheap
35843,2200,3.0,no,cheap
35843,814,3.0,no,cheap
35843,710,4.5,no,cheap
35843,208,3.0,no,expensive
35843,9860,2.0,no,cheap
35843,2372,3.0,yes,cheap
35843,5014,3.5,maybe,expensive
35843,10588,4.0,yes,expensive
35843,876,3.0,no,cheap
35843,12984,5.0,yes,cheap
35843,1503,3.0,no,cheap
35900,7108,3.0,yes,just right
35900,1465,4.0,yes,cheap
35900,14126,2.0,yes,just right
35900,808,4.0,yes,cheap
35900,13944,4.0,yes,cheap
36006,4882,4.5,maybe,just right
36006,4571,5.0,yes,expensive
36006,2658,5.0,maybe,cheap
36006,4778,2.0,no,just right
36006,220,5.0,yes,expensive
36006,487,4.0,yes,just right
36006,2202,3.0,no,cheap
36006,808,4.0,yes,cheap
36006,3037,4.5,yes,cheap
36006,4844,4.5,yes,just right
36006,861,5.0,yes,expensive
36006,777,3.0,no,cheap
36024,3980,3.0,yes,expensive
36024,3298,3.0,no,expensive
36024,1052,4.0,yes,cheap
36024,4970,3.5,maybe,cheap
36024,2028,3.0,yes,expensive
36024,3956,3.0,yes,just right
36024,3549,3.0,maybe,expensive
36024,5491,3.0,yes,just right
36024,5804,3.0,yes,just right
36024,18441,2.0,yes,just right
36388,1052,3.0,maybe,just right
36388,1398,3.0,yes,expensive
36388,1347,3.0,yes,cheap
36388,7967,3.0,no,expensive
36388,2500,3.0,maybe,just right
36388,616,3.0,no,just right
36388,620,3.0,no,just right
36388,808,3.0,no,cheap
36388,1418,3.0,maybe,just right
36388,4723,3.0,yes,just right
36388,915,3.0,yes,just right
36388,179,3.0,maybe,just right
36388,1362,3.0,maybe,expensive
36388,172,4.0,maybe,just right
36388,6848,3.0,maybe,just right
36388,861,3.0,maybe,expensive
36396,2221,3.0,yes,just right
36396,8648,3.5,no,cheap
36396,9586,3.5,no,just right
36396,3292,2.5,no,just right
36396,2500,3.0,maybe,just right
36396,4861,5.0,yes,cheap
36396,5173,1.5,no,just right
36396,6596,3.0,no,cheap
36396,616,3.0,no,cheap
36406,12922,5.0,maybe,just right
36406,7996,5.0,maybe,cheap
36406,2200,5.0,yes,just right
36406,303,5.0,yes,just right
36406,370,1.0,no,expensive
36406,2306,5.0,yes,just right
36406,5418,4.5,yes,cheap
36466,5628,3.0,maybe,cheap
36466,7098,3.5,maybe,just right
36466,6361,3.0,maybe,just right
36466,298,3.0,no,expensive
36466,1638,4.0,yes,expensive
36466,3536,3.5,maybe,cheap
36466,681,3.0,maybe,expensive
36466,8048,5.0,yes,expensive
36466,1331,5.0,yes,cheap
36466,1418,5.0,yes,cheap
36466,1427,3.0,no,cheap
36466,3980,3.0,maybe,cheap
36466,2615,4.0,maybe,cheap
36466,7668,3.0,no,cheap
36466,3606,3.0,maybe,expensive
36466,5304,4.0,yes,expensive
36466,404,3.0,maybe,cheap
36466,2258,3.0,maybe,cheap
36466,13339,3.5,maybe,cheap
36466,11563,3.0,maybe,cheap
36466,833,4.0,yes,cheap
36466,2491,3.5,maybe,expensive
36466,4975,3.0,maybe,cheap
36466,6296,3.0,maybe,cheap
36466,3526,3.0,maybe,cheap
36466,2623,5.0,yes,expensive
36466,5794,3.0,maybe,cheap
36466,2501,3.0,yes,cheap
36466,5586,3.0,maybe,cheap
36466,531,3.0,no,cheap
36466,609,3.0,maybe,cheap
36466,3558,3.0,maybe,cheap
36466,367,3.0,maybe,cheap
36466,4055,3.0,maybe,cheap
36466,4333,3.0,maybe,cheap
36466,1113,4.0,maybe,expensive
36466,915,5.0,yes,cheap
36466,2185,3.0,maybe,cheap
36466,886,3.0,maybe,cheap
36466,925,3.0,maybe,cheap
36466,743,3.0,no,cheap
36466,765,3.0,maybe,cheap
36466,1465,3.0,maybe,cheap
36466,13101,3.0,maybe,cheap
36466,1434,3.0,maybe,cheap
36466,1052,4.0,yes,cheap
36466,798,4.0,maybe,expensive
36466,658,3.0,maybe,cheap
36466,260,5.0,yes,expensive
36466,576,3.5,maybe,expensive
36466,1370,3.0,maybe,cheap
36466,8664,3.0,maybe,cheap
36490,1418,4.0,yes,cheap
36490,6954,4.5,yes,just right
36490,866,3.0,no,expensive
36490,3399,1.5,no,just right
36490,2126,3.0,no,expensive
36490,7295,4.5,yes,cheap
36490,3075,3.5,maybe,cheap
36490,975,3.5,maybe,just right
36490,2175,4.0,no,cheap
36490,120,4.0,maybe,just right
36490,260,4.0,maybe,expensive
36490,2119,3.5,yes,just right
36490,2501,2.0,maybe,just right
36490,886,3.5,maybe,cheap
36490,209,3.0,no,cheap
36490,2435,3.5,yes,just right
36490,318,3.0,no,expensive
36490,165,3.0,maybe,expensive
36490,7098,4.0,yes,cheap
36490,294,4.5,yes,just right
36490,826,3.0,no,expensive
36490,1065,2.5,no,cheap
36490,869,4.5,yes,just right
36490,1434,4.0,yes,just right
36490,3218,3.0,maybe,just right
36490,220,4.5,no,expensive
36490,13101,4.5,yes,just right
36490,9183,3.0,no,cheap
36490,5493,3.0,maybe,just right
36490,3037,4.0,maybe,just right
36490,7040,4.5,maybe,expensive
36490,782,3.5,no,just right
36490,1257,3.0,no,just right
36490,808,3.0,no,expensive
36490,788,3.0,no,cheap
36490,1331,4.0,yes,just right
36490,8015,3.0,yes,just right
36490,7030,4.0,maybe,expensive
36490,2156,4.0,no,just right
36490,4258,3.5,maybe,cheap
36490,1256,3.0,no,just right
36490,2912,3.0,yes,just right
36490,3558,3.0,no,just right
36490,2345,3.0,yes,just right
36490,11563,3.5,yes,just right
36490,2372,3.0,yes,just right
36490,1370,4.0,yes,just right
36628,494,4.0,yes,just right
36628,10275,5.0,yes,just right
36628,2387,5.0,yes,expensive
36628,3479,4.0,yes,cheap
37416,7668,3.0,maybe,just right
37416,3298,3.0,maybe,cheap
37416,3285,4.5,yes,cheap
37416,1434,3.0,maybe,cheap
37416,2804,3.0,yes,cheap
37416,3304,3.0,yes,cheap
37466,369,4.0,yes,just right
37466,2639,2.0,no,cheap
37466,941,5.0,yes,cheap
37466,260,3.5,yes,expensive
37466,1331,5.0,yes,cheap
37489,6401,4.5,yes,cheap
37489,7318,4.5,yes,just right
37489,3549,4.0,maybe,cheap
37489,1042,3.5,no,expensive
37489,4286,4.5,yes,cheap
37489,941,3.0,no,expensive
37489,1442,5.0,yes,just right
37703,3908,5.0,maybe,expensive
37703,13004,5.0,maybe,expensive
37703,7134,4.0,maybe,just right
37703,3905,5.0,maybe,expensive
37703,13011,5.0,maybe,expensive
37703,2185,4.0,yes,just right
37703,4815,4.0,maybe,cheap
37703,3764,4.0,maybe,just right
37703,3767,5.0,yes,just right
37703,3426,3.0,no,just right
37703,13012,5.0,maybe,expensive
37703,7098,3.5,maybe,just right
37703,7125,5.0,maybe,just right
37703,13008,5.0,maybe,expensive
37703,1434,3.0,maybe,just right
37703,2209,5.0,yes,just right
37703,4735,4.0,maybe,just right
37703,5493,3.0,no,just right
37703,859,4.5,yes,just right
37703,7571,5.0,yes,just right
37703,649,3.5,no,expensive
37796,4975,2.0,yes,cheap
37796,19016,4.0,yes,just right
37796,9586,3.0,yes,cheap
37848,1656,3.5,yes,cheap
37848,1342,3.0,maybe,expensive
37848,260,3.5,yes,expensive
37848,1417,3.0,no,cheap
37848,298,3.5,maybe,expensive
37848,5804,3.0,maybe,cheap
37907,2929,1.0,yes,expensive
37907,370,1.5,maybe,expensive
37907,1342,3.0,yes,expensive
37907,3558,3.0,maybe,cheap
37907,260,3.0,yes,expensive
37907,892,5.0,yes,expensive
37907,934,3.0,maybe,cheap
37907,1035,4.0,yes,cheap
38017,7668,4.0,yes,just right
38017,238,3.0,no,expensive
38017,487,4.0,yes,cheap
38017,2669,4.0,yes,cheap
38017,869,4.0,maybe,just right
38017,260,5.0,yes,cheap
38017,2670,3.0,maybe,just right
38017,2325,3.0,maybe,cheap
38017,465,3.0,maybe,expensive
38017,2557,3.0,no,cheap
38017,814,3.0,maybe,cheap
38017,3486,4.5,maybe,just right
38017,3890,2.5,no,expensive
38017,1398,4.0,maybe,expensive
38201,4969,3.0,maybe,cheap
38201,5830,3.0,no,cheap
38201,618,3.0,maybe,cheap
38201,12317,5.0,yes,cheap
38201,6174,3.0,yes,cheap
38201,6243,5.0,yes,just right
38201,5177,3.0,maybe,cheap
38201,1401,4.0,yes,cheap
38201,379,5.0,yes,cheap
38201,600,3.0,yes,cheap
38201,7134,3.0,yes,cheap
38323,876,3.0,no,cheap
38323,260,5.0,yes,expensive
38323,220,3.5,maybe,expensive
38323,808,3.5,no,cheap
38323,861,3.5,maybe,expensive
38323,1418,4.0,maybe,expensive
38323,748,3.0,maybe,cheap
38323,298,4.0,no,expensive
38323,605,3.0,maybe,cheap
38323,1370,4.0,maybe,expensive
38323,859,4.5,yes,cheap
38323,6003,3.0,no,expensive
38323,1201,3.0,maybe,cheap
38323,2912,3.0,maybe,cheap
38327,11562,3.0,maybe,just right
38327,1018,4.0,yes,cheap
38327,4496,4.0,yes,cheap
38327,1052,3.0,maybe,cheap
38327,260,4.0,yes,just right
38327,1398,3.5,maybe,just right
38327,544,3.0,yes,just right
38327,1042,3.0,maybe,just right
38327,4710,3.0,no,cheap
38327,298,3.0,no,expensive
38327,9385,3.0,no,just right
38327,531,3.0,no,cheap
38327,7668,3.0,maybe,cheap
38352,1115,4.0,yes,just right
38352,4062,4.0,no,just right
38352,4019,4.0,no,expensive
38352,128,5.0,yes,just right
38352,2258,3.5,maybe,just right
38352,2325,4.0,maybe,expensive
38352,2372,4.0,maybe,just right
38353,438,4.5,yes,expensive
38353,220,4.0,yes,expensive
38353,1455,3.0,no,cheap
38353,260,5.0,yes,cheap
38353,249,5.0,yes,expensive
38353,6003,4.5,maybe,expensive
38353,531,4.0,no,cheap
38353,1035,3.0,no,cheap
38353,3558,3.5,yes,just right
38353,1636,5.0,yes,expensive
38353,10195,4.0,maybe,expensive
38353,2500,5.0,yes,just right
38353,6000,4.0,maybe,expensive
38361,481,3.0,maybe,just right
38361,610,5.0,yes,just right
38361,447,4.0,yes,just right
38361,695,5.0,yes,just right
38361,609,3.0,maybe,just right
38361,611,3.0,no,just right
38361,370,4.0,maybe,just right
38384,9035,4.0,maybe,expensive
38384,8648,3.5,maybe,cheap
38384,531,4.5,yes,expensive
38384,1461,3.5,yes,expensive
38384,3558,3.0,no,cheap
38384,438,5.0,yes,expensive
38384,7064,3.0,no,cheap
38384,5993,3.0,no,expensive
38384,917,2.0,maybe,expensive
38384,1640,4.5,yes,expensive
38384,2623,5.0,yes,expensive
38384,8715,4.0,no,expensive
38384,1512,3.0,maybe,cheap
38554,2143,3.0,no,cheap
38554,814,3.5,no,cheap
38554,3840,4.0,maybe,just right
38554,260,4.0,yes,expensive
38554,3773,4.0,maybe,cheap
38554,3426,3.5,no,just right
38554,3491,3.0,no,just right
38554,1434,3.0,no,cheap
38554,3010,3.0,maybe,just right
38554,2372,4.5,yes,just right
38554,158,3.0,maybe,cheap
38554,3493,3.0,no,cheap
38586,384,3.0,maybe,cheap
38586,6269,1.5,no,just right
38586,5924,3.0,no,just right
38586,616,3.0,no,cheap
38586,1418,3.0,yes,cheap
38586,2522,3.0,maybe,expensive
38586,5990,3.5,yes,cheap
38586,128,3.0,maybe,just right
38586,1354,3.0,yes,cheap
38586,3766,3.0,maybe,just right
38586,7064,3.0,maybe,just right
38586,2372,3.0,yes,just right
38586,2033,3.0,maybe,cheap
38586,5586,1.0,no,cheap
38586,11563,3.0,maybe,just right
38586,465,3.0,no,expensive
38586,7557,3.0,maybe,just right
38586,1342,3.0,maybe,cheap
38586,1492,3.0,no,expensive
38586,561,3.0,maybe,cheap
38586,3956,3.0,maybe,just right
38586,165,3.0,no,expensive
38586,2347,3.0,no,expensive
38586,158,3.0,no,just right
38586,294,4.0,yes,cheap
38586,8597,3.0,maybe,expensive
38662,260,3.0,no,cheap
38662,3856,4.0,yes,just right
38662,2786,4.0,yes,cheap
38662,2573,3.0,maybe,cheap
38699,268,3.0,no,just right
38699,509,4.5,yes,expensive
38699,4270,4.5,yes,just right
38699,1370,4.5,no,expensive
38699,1418,3.5,yes,expensive
38699,4380,4.5,yes,just right
38699,220,4.5,maybe,expensive
38699,869,4.5,yes,just right
38699,3873,4.0,maybe,expensive
38699,1331,4.0,yes,just right
38699,1256,4.0,yes,cheap
38826,1241,3.0,maybe,just right
38826,1347,4.0,no,just right
38826,4710,3.0,no,just right
38826,1357,5.0,yes,just right
38826,4342,3.0,no,expensive
38826,859,4.0,yes,just right
38826,11562,3.0,yes,cheap
38826,2475,3.0,no,just right
38826,7181,3.0,yes,just right
38826,1058,4.0,no,expensive
38826,6274,4.0,maybe,cheap
38826,8028,4.0,yes,cheap
38826,4134,3.0,maybe,expensive
38826,861,2.0,no,expensive
38826,1206,3.0,maybe,expensive
38826,1936,3.0,no,just right
38826,1257,4.0,no,just right
38826,6996,5.0,maybe,expensive
38826,2031,3.0,no,just right
38826,1346,3.0,maybe,just right
38826,1434,4.0,no,just right
38826,126,3.0,yes,just right
38826,1235,3.0,yes,just right
38826,925,3.0,no,cheap
38826,6980,3.0,yes,expensive
38826,5408,4.0,yes,just right
38826,404,3.0,yes,cheap
38826,11563,3.0,no,cheap
38826,6277,3.0,yes,just right
38826,2033,4.0,maybe,just right
38826,4351,3.0,no,expensive
38826,1331,5.0,yes,just right
38826,1052,6.0,no,cheap
38826,4975,3.0,no,cheap
38826,618,2.0,no,just right
38826,1975,4.0,no,just right
38826,1244,6.0,yes,just right
38826,487,3.0,no,just right
38826,2032,3.0,no,just right
38826,1321,9.9,maybe,cheap
38826,7228,3.0,no,just right
38826,561,3.0,no,cheap
38826,1867,4.0,no,just right
38956,1201,3.5,maybe,cheap
38956,13101,4.0,yes,cheap
38956,3010,4.0,no,cheap
38956,3721,3.0,no,just right
38956,859,3.0,no,cheap
38956,110,4.5,yes,cheap
38956,7970,3.5,maybe,just right
38956,945,3.5,no,cheap
38956,220,3.0,no,expensive
38956,3602,2.5,no,cheap
38956,1074,3.5,yes,cheap
38956,3285,2.0,yes,just right
38956,465,3.5,yes,expensive
38956,1418,4.0,yes,expensive
38956,369,3.0,maybe,cheap
38956,3549,3.0,no,cheap
38956,2325,3.5,maybe,expensive
38956,544,4.5,yes,expensive
38956,2506,3.0,maybe,just right
38956,822,3.5,maybe,cheap
38956,6555,3.5,no,cheap
38956,3290,4.0,maybe,expensive
38956,861,3.0,no,expensive
38956,826,3.5,no,expensive
38956,10208,3.5,no,cheap
38956,847,4.0,yes,cheap
38956,5993,3.0,no,cheap
38956,2033,4.0,yes,cheap
39023,2501,1.5,no,cheap
39023,7668,3.5,maybe,cheap
39023,2403,3.0,no,cheap
39023,2428,3.0,yes,cheap
39023,611,2.0,no,cheap
39023,531,3.0,maybe,just right
39023,2912,3.0,no,cheap
39023,2462,3.0,yes,cheap
39023,833,3.0,yes,cheap
39023,1434,3.0,maybe,cheap
39023,876,3.0,yes,cheap
39023,3232,3.0,no,cheap
39023,601,3.0,maybe,cheap
39023,2506,3.0,yes,cheap
39023,2185,3.0,yes,cheap
39023,260,3.0,maybe,expensive
39023,603,3.0,maybe,cheap
39023,600,3.0,maybe,cheap
39023,3304,3.0,yes,cheap
39023,5491,3.5,maybe,cheap
39050,369,4.0,yes,just right
39050,1267,3.0,maybe,cheap
39050,398,2.5,no,cheap
39050,1418,3.0,maybe,expensive
39050,1330,4.0,maybe,expensive
39050,370,2.0,no,expensive
39050,995,2.0,no,expensive
39050,1401,3.0,maybe,cheap
39050,7668,3.0,no,expensive
39050,220,4.5,maybe,expensive
39229,4861,3.0,no,cheap
39229,1418,4.0,yes,expensive
39229,5176,4.0,yes,cheap
39229,19016,4.0,yes,cheap
39229,2500,4.0,yes,just right
39373,4250,3.0,no,just right
39373,5048,3.0,no,cheap
39373,2713,4.0,no,expensive
39373,260,4.5,yes,expensive
39526,1156,3.0,no,just right
39526,1107,2.0,no,just right
39526,2491,3.0,no,cheap
39526,1656,3.0,yes,expensive
39526,3479,3.5,yes,cheap
39526,1323,2.5,no,just right
39526,220,3.0,yes,expensive
39526,861,3.0,maybe,expensive
39526,294,3.0,maybe,cheap
39526,179,2.5,maybe,cheap
39526,1694,2.0,no,just right
39526,3741,2.0,no,cheap
39526,1377,3.0,yes,cheap
39576,1461,4.0,yes,cheap
39576,303,5.0,yes,cheap
39576,5804,2.0,no,just right
39576,12602,3.0,no,just right
39610,976,4.0,maybe,cheap
39610,10361,3.5,yes,just right
39610,2506,3.0,no,cheap
39610,941,4.0,no,expensive
39677,299,5.0,maybe,cheap
39677,6848,5.0,yes,just right
39677,370,3.0,no,cheap
39778,6724,4.0,maybe,expensive
39778,8866,3.5,no,just right
39778,1362,5.0,yes,cheap
39778,10588,4.0,no,expensive
39778,12832,3.0,yes,cheap
39778,208,4.0,maybe,just right
39778,9219,4.0,yes,just right
39778,829,4.0,yes,cheap
39778,6003,3.5,maybe,expensive
39778,260,3.0,no,expensive
39985,12089,4.0,yes,just right
39985,603,4.0,yes,just right
39985,179,5.0,yes,just right
39985,18434,4.0,yes,expensive
39985,858,3.0,yes,expensive
39985,9194,3.0,yes,cheap
39985,1042,5.0,yes,expensive
40035,2172,5.0,yes,cheap
40035,5947,4.0,maybe,just right
40035,2209,4.5,yes,just right
40035,833,2.0,no,cheap
40035,2786,4.0,maybe,cheap
40078,249,3.0,maybe,expensive
40078,1020,3.0,no,expensive
40078,301,3.5,yes,cheap
40078,4333,3.0,yes,expensive
40078,1241,5.0,yes,cheap
40078,4186,4.0,no,expensive
40078,3426,3.0,no,just right
40078,4332,3.0,maybe,expensive
40078,4050,3.0,no,just right
40078,5493,3.0,maybe,just right
40078,2792,3.0,no,expensive
40078,695,3.0,maybe,just right
40078,4055,3.0,no,expensive
40078,4054,4.0,no,expensive
40078,808,3.0,no,expensive
40078,3880,3.5,yes,expensive
40078,220,3.0,yes,expensive
40078,2491,3.0,no,expensive
40078,2172,3.0,no,just right
40078,2475,3.0,no,just right
40078,2912,2.5,no,cheap
40078,600,2.5,no,cheap
40078,1052,3.0,no,cheap
40078,1130,4.5,yes,just right
40078,3980,3.0,maybe,just right
40078,3390,3.0,no,just right
40078,618,2.5,no,cheap
40078,689,3.5,maybe,expensive
40078,1969,3.0,no,expensive
40078,2372,3.0,no,just right
40078,2325,3.0,no,expensive
40078,1185,3.0,no,just right
40078,995,2.0,no,cheap
40078,5062,3.0,maybe,just right
40078,2346,3.0,no,just right
40078,829,4.0,yes,cheap
40158,7291,3.0,no,cheap
40158,294,3.0,yes,cheap
40158,2506,3.0,maybe,cheap
40158,4057,3.0,no,cheap
40158,3863,3.0,maybe,expensive
40158,2347,3.0,no,expensive
40158,208,3.0,maybe,just right
40158,1656,3.0,no,expensive
40158,3462,3.0,maybe,just right
40158,3868,3.0,maybe,expensive
40158,3817,3.0,no,expensive
40158,3823,3.0,no,expensive
40158,370,2.0,no,just right
40158,7942,3.0,yes,just right
40158,3549,3.5,maybe,expensive
40158,1418,3.0,maybe,just right
40158,3825,4.0,no,expensive
40158,2166,3.0,maybe,expensive
40158,1201,3.0,maybe,just right
40158,290,3.0,maybe,cheap
40158,1113,3.0,maybe,expensive
40158,1074,4.0,maybe,just right
40158,4699,3.0,no,cheap
40158,2293,3.0,no,expensive
40158,565,4.0,yes,just right
40158,487,3.0,maybe,just right
40158,1936,3.0,no,cheap
40158,1354,3.0,no,cheap
40158,531,3.0,no,expensive
40158,822,3.0,yes,just right
40158,260,3.0,no,expensive
40158,301,3.0,maybe,just right
40158,6003,3.0,maybe,expensive
40158,3845,4.0,no,expensive
40158,4057,3.0,maybe,just right
40158,334,3.0,maybe,expensive
40158,4062,3.0,maybe,just right
40158,3890,4.0,yes,expensive
40202,1347,5.0,yes,cheap
40202,3766,5.0,yes,cheap
40202,14958,4.0,yes,cheap
40202,3479,5.0,yes,cheap
40202,3980,1.0,no,cheap
40245,2258,4.0,yes,cheap
40245,3399,4.0,no,cheap
40245,7108,3.0,no,cheap
40245,7668,3.0,maybe,cheap
40245,7571,4.5,yes,cheap
40245,1115,4.5,yes,cheap
40245,2185,4.0,yes,cheap
40245,3504,2.0,no,cheap
40245,5408,3.0,maybe,just right
40245,2557,3.0,yes,cheap
40277,7668,3.0,yes,just right
40277,487,3.0,no,cheap
40277,2387,5.0,yes,just right
40277,3603,3.5,yes,cheap
40282,3745,4.0,yes,just right
40282,1669,4.0,maybe,expensive
40282,611,3.5,yes,just right
40282,9183,2.0,maybe,just right
40282,975,2.5,no,cheap
40282,3821,3.5,no,just right
40282,2623,3.0,maybe,expensive
40282,3826,5.0,maybe,expensive
40282,3037,3.5,yes,cheap
40282,3642,4.0,no,cheap
40282,260,3.5,yes,expensive
40282,208,5.0,yes,expensive
40282,6596,3.0,maybe,just right
40282,9180,3.5,no,cheap
40282,788,2.5,maybe,just right
40282,742,3.5,no,cheap
40337,9586,2.5,no,just right
40337,861,4.5,yes,expensive
40337,822,9.9,yes,cheap
40337,2674,5.0,yes,expensive
40337,859,9.0,yes,cheap
40337,494,5.0,yes,just right
40337,777,4.0,no,cheap
40337,695,4.5,no,cheap
40337,1347,5.0,no,expensive
40337,631,4.5,no,cheap
40337,975,4.5,yes,just right
40337,1434,3.0,no,just right
40337,2346,2.0,no,just right
40337,101,8.0,yes,just right
40337,1418,4.0,maybe,expensive
40337,303,5.0,yes,cheap
40337,2428,4.5,yes,just right
40337,220,4.5,yes,expensive
